chat_item,user_id,date
21610,339,1464855054
21613,987,1464855057
21615,1037,1464855059
21616,1441,1464855060
21617,137,1464855061
21632,1241,1464856804
21634,198,1464856806
21640,1349,1464856812
21641,1538,1464856813
21644,20,1464856816
21645,1970,1464856817
21647,1,1464856819
21650,319,1464856822
21657,230,1464856829
21677,1879,1464858605
21679,1896,1464858607
21686,240,1464858614
21687,1126,1464858615
21688,1428,1464858616
21689,709,1464858617
21696,1165,1464858624
21697,1969,1464858625
21699,148,1464858627
21703,294,1464858631
21705,1538,1464858633
21707,999,1464858635
21708,1127,1464858636
21710,1545,1464858638
21715,843,1464858643
21724,1989,1464858652
21725,1969,1464858653
21732,1482,1464858660
21733,283,1464858661
21736,803,1464858664
21744,1428,1464858672
21752,1244,1464860402
21759,311,1464860409
21760,2016,1464860410
21761,1768,1464860411
21769,1276,1464860419
21827,419,1464864013
21829,241,1464864015
21835,1989,1464865799
21836,1169,1464865800
21838,1296,1464865802
21842,1865,1464865806
21849,621,1464865813
21850,131,1464865814
21851,2093,1464865815
21862,915,1464865826
21893,1311,1464865857
21896,1919,1464865860
21899,2004,1464865863
21901,1019,1464865865
21902,20,1464865866
21906,1220,1464865870
21907,2026,1464865871
21924,1854,1464867604
21925,1475,1464867605
21939,1883,1464869402
21943,502,1464869406
21947,1991,1464869410
21951,1844,1464869414
21954,88,1464869417
21962,975,1464869425
21968,936,1464869431
21972,759,1464869435
21984,378,1464871203
21985,476,1464871204
21986,1761,1464871205
21990,1768,1464871209
21995,88,1464871214
21998,1254,1464871217
22012,764,1464872999
22023,69,1464874801
22032,449,1464874810
22034,1665,1464874812
22035,1839,1464874813
22038,982,1464874816
22042,178,1464874820
22044,708,1464874822
22052,1999,1464874830
22058,859,1464874836
22059,1672,1464874837
22061,419,1464874839
22063,1494,1464874841
22068,1935,1464874846
22071,1378,1464874849
22072,1741,1464874850
22073,2047,1464874851
22078,1503,1464874856
22080,2093,1464874858
22086,286,1464874864
22087,1296,1464874865
22093,365,1464874871
22094,1844,1464874872
22105,557,1464876599
22106,2014,1464876600
22107,1200,1464876601
22110,500,1464876604
22111,283,1464876605
22112,1687,1464876606
22113,412,1464876607
22117,1253,1464876611
22119,1258,1464876613
22121,1441,1464876615
22124,294,1464876618
22129,1789,1464876623
22132,627,1464876626
22135,904,1464876629
22142,521,1464876636
22146,69,1464876640
22155,797,1464878401
22171,1854,1464878417
22181,967,1464880199
22185,1817,1464880203
22188,240,1464880206
22189,2047,1464880207
22190,759,1464880208
22192,789,1464880210
22194,1,1464880212
22204,661,1464880222
22205,1588,1464880223
22209,1800,1464880227
22210,425,1464880228
22212,2004,1464880230
22216,1768,1464880234
22222,1019,1464880240
22223,378,1464880241
22226,37,1464880244
22228,735,1464880246
22229,554,1464880247
22244,1882,1464882007
22247,1627,1464882010
22256,1253,1464882019
22258,560,1464882021
22262,577,1464882025
22280,257,1464885599
22283,288,1464885602
22287,2095,1464885606
22289,834,1464885608
22293,804,1464885612
22294,828,1464885613
22298,602,1464885617
22306,1302,1464885625
22311,49,1464885630
22325,1671,1464887403
22327,507,1464887405
22329,667,1464887407
22330,1479,1464887408
22335,1204,1464887413
22341,63,1464887419
22346,196,1464887424
22360,1488,1464887438
22381,1548,1464889205
22383,1955,1464889207
22389,319,1464889213
22393,1378,1464889217
22417,2089,1464889241
22419,131,1464889243
22420,286,1464889244
22424,1627,1464889248
22427,1573,1464889251
22428,1366,1464889252
22430,1258,1464889254
22433,1935,1464889257
22464,1120,1464892799
22472,1019,1464892807
22478,767,1464892813
22483,863,1464892818
22484,1933,1464892819
22486,2034,1464892821
22488,199,1464892823
22490,1379,1464892825
22496,1673,1464892831
22517,719,1464894604
22524,1769,1464894611
22526,1525,1464894613
22542,1598,1464894629
22549,1873,1464894636
22550,1285,1464894637
22553,556,1464894640
22561,1522,1464894648
22563,1908,1464894650
22580,419,1464896400
22606,1126,1464896426
22651,1596,1464900001
22656,983,1464900006
22657,1882,1464900007
22658,904,1464900008
22660,1994,1464900010
22664,983,1464900014
22672,1192,1464900022
22676,2075,1464900026
22681,1847,1464900031
22685,576,1464900035
22687,987,1464900037
22700,426,1464901799
22701,2004,1464901800
22703,969,1464901802
22717,1095,1464903603
22722,97,1464903608
22723,642,1464903609
22724,394,1464903610
22734,2064,1464905399
22735,37,1464905400
22740,1792,1464907199
22742,1817,1464907201
22758,507,1464909003
22762,194,1464909007
22765,1817,1464909010
22766,63,1464909011
22768,516,1464909013
22770,1709,1464909015
22774,1129,1464909019
22778,967,1464909023
22779,645,1464909024
22783,582,1464909028
22790,1672,1464909035
22807,283,1464909052
22811,804,1464909056
22813,1638,1464909058
22816,194,1464909061
22819,2026,1464909064
22823,1816,1464909068
22824,1975,1464909069
22827,336,1464909072
22830,294,1464909075
22847,1970,1464910799
22856,792,1464910808
22858,137,1464910810
22866,1302,1464910818
22869,1883,1464910821
22871,1933,1464910823
22875,1268,1464910827
22876,667,1464910828
22887,1037,1464912599
22891,419,1464912603
22900,513,1464912612
22902,277,1464912614
22904,1335,1464912616
22906,1959,1464912618
22907,853,1464912619
22910,1598,1464912622
22921,1703,1464914401
22923,126,1464914403
22930,2050,1464914410
22936,1276,1464914416
22939,2064,1464914419
22940,288,1464914420
22941,869,1464914421
22944,2075,1464914424
22947,1638,1464914427
22950,1627,1464914430
22953,1189,1464914433
22956,174,1464914436
22964,75,1464914444
22968,602,1464914448
22972,904,1464914452
22977,1937,1464914457
22979,1237,1464914459
22980,131,1464914460
22982,1253,1464914462
22987,265,1464914467
22990,1535,1464914470
22997,1287,1464914477
23005,2064,1464916199
23017,668,1464918000
23021,502,1464918004
23023,265,1464918006
23025,516,1464918008
23033,1741,1464918016
23036,1296,1464918019
23040,1110,1464918023
23053,1548,1464918036
23059,1816,1464918042
23073,423,1464919803
23074,735,1464919804
23076,1514,1464919806
23079,804,1464919809
23083,546,1464919813
23099,198,1464921601
23104,1451,1464921606
23114,1125,1464921616
23120,759,1464921622
23125,743,1464921627
23131,37,1464921633
23132,1754,1464921634
23139,69,1464921641
23150,1305,1464921652
23156,20,1464921658
23169,1935,1464923404
23173,1253,1464923408
23177,683,1464923412
23178,1129,1464923413
23191,1,1464923426
23192,1441,1464923427
23197,1454,1464923432
23198,540,1464923433
23200,137,1464923435
23209,1596,1464923444
23219,277,1464923454
23246,560,1464925212
23250,49,1464925216
23251,1110,1464925217
23257,1178,1464925223
23264,1761,1464925230
23265,80,1464925231
23266,1066,1464925232
23267,128,1464925233
23272,1253,1464925238
23274,263,1464925240
23276,2075,1464925242
23277,1287,1464925243
23279,1225,1464925245
23286,178,1464925252
23289,1561,1464925255
23293,174,1464925259
23304,1494,1464927000
23306,1450,1464927002
23313,1129,1464927009
23323,1559,1464927019
23324,1461,1464927020
23325,174,1464927021
23330,1,1464927026
23331,661,1464927027
23334,1627,1464927030
23350,442,1464928806
23362,438,1464928818
23364,412,1464928820
23367,1522,1464928823
23379,1169,1464928835
23383,1792,1464928839
23397,1090,1464930600
23405,582,1464930608
23413,1110,1464930616
23414,1919,1464930617
23416,2098,1464930619
23419,828,1464930622
23424,380,1464930627
23429,1287,1464930632
23440,1056,1464930643
23446,507,1464932399
23447,1066,1464932400
23448,1954,1464932401
23453,650,1464932406
23463,1935,1464932416
23465,1454,1464932418
23467,645,1464932420
23468,286,1464932421
23490,1354,1464934208
23495,30,1464934213
23517,419,1464936006
23526,305,1464936015
23527,155,1464936016
23532,1522,1464936021
23535,1816,1464936024
23538,62,1464936027
23539,538,1464936028
23543,1126,1464936032
23545,37,1464936034
23552,2064,1464936041
23556,365,1464936045
23563,1272,1464936052
23566,1768,1464936055
23570,1972,1464936059
23571,1311,1464936060
23573,546,1464936062
23575,2089,1464936064
23576,1933,1464936065
23580,303,1464936069
23582,1248,1464936071
23596,1665,1464937800
23608,977,1464937812
23609,283,1464937813
23613,999,1464937817
23623,2089,1464939602
23628,472,1464939607
23643,1130,1464941400
23649,1933,1464941406
23656,1372,1464941413
23657,936,1464941414
23665,2022,1464941422
23667,951,1464941424
23670,148,1464941427
23671,1219,1464941428
23672,674,1464941429
23673,1847,1464941430
23678,1462,1464941435
23687,521,1464941444
23696,444,1464941453
23711,252,1464943199
23720,1707,1464943208
23742,1911,1464943230
23747,1127,1464943235
23752,500,1464943240
23753,792,1464943241
23763,1627,1464943251
23766,174,1464943254
23772,1215,1464943260
23773,709,1464943261
23784,602,1464944999
23790,391,1464945005
23806,1844,1464946800
23808,1926,1464946802
23812,1649,1464946806
23813,631,1464946807
23814,485,1464946808
23817,1919,1464946811
23819,1127,1464946813
23823,1975,1464946817
23825,828,1464946819
23834,853,1464946828
23835,1220,1464946829
23837,1741,1464946831
23858,254,1464948599
23868,1136,1464948609
23875,929,1464948616
23876,401,1464948617
23877,63,1464948618
23878,1627,1464948619
23885,426,1464948626
23886,128,1464948627
23887,194,1464948628
23890,1994,1464948631
23900,844,1464948641
23901,252,1464948642
23904,987,1464948645
23908,1817,1464948649
23911,897,1464948652
23913,305,1464948654
23914,1999,1464948655
23928,1066,1464948669
23932,1272,1464948673
23935,1972,1464948676
23936,253,1464948677
23942,1110,1464948683
23951,1937,1464950400
23955,1110,1464950404
23969,507,1464950418
23977,1120,1464950426
23980,1919,1464950429
23989,2075,1464950438
23999,1204,1464952202
24003,454,1464952206
24004,1599,1464952207
24010,667,1464952213
24011,20,1464952214
24017,194,1464952220
24024,828,1464952227
24028,1768,1464952231
24032,1012,1464952235
24033,1848,1464952236
24034,1868,1464952237
24037,2047,1464952240
24052,1153,1464952255
24053,1092,1464952256
24062,128,1464952265
24066,719,1464952269
24068,49,1464952271
24103,1847,1464954012
24122,696,1464954031
24124,461,1464954033
24126,254,1464954035
24132,1494,1464954041
24135,1545,1464954044
24141,426,1464954050
24147,319,1464954056
24153,476,1464954062
24155,1462,1464954064
24170,1688,1464955799
24173,1769,1464955802
24175,507,1464955804
24176,520,1464955805
24178,733,1464955807
24182,1707,1464955811
24186,485,1464955815
24188,476,1464955817
24193,1120,1464955822
24201,1335,1464955830
24202,394,1464955831
24226,1658,1464957616
24228,20,1464957618
24231,1428,1464957621
24234,1598,1464957624
24237,1873,1464957627
24239,1442,1464957629
24241,333,1464957631
24253,1192,1464957643
24261,213,1464957651
24266,1037,1464957656
24272,1617,1464957662
24293,196,1464961203
24305,1428,1464962999
24307,63,1464963001
24310,1296,1464963004
24313,2098,1464963007
24318,1769,1464963012
24329,2067,1464963023
24332,661,1464963026
24339,1703,1464963033
24340,1192,1464963034
24343,1522,1464963037
24345,1428,1464963039
24347,1287,1464963041
24349,698,1464963043
24354,1789,1464963048
24355,277,1464963049
24359,44,1464963053
24375,291,1464964802
24381,1525,1464964808
24397,740,1464966603
24402,1056,1464966608
24403,1450,1464966609
24405,1839,1464966611
24407,767,1464966613
24415,1896,1464966621
24416,199,1464966622
24422,2093,1464966628
24424,1311,1464966630
24425,216,1464966631
24428,507,1464966634
24430,1879,1464966636
24433,859,1464966639
24437,803,1464966643
24441,1885,1464966647
24458,1311,1464968399
24472,2026,1464968413
24473,559,1464968414
24476,1975,1464968417
24477,708,1464968418
24480,1130,1464968421
24482,1398,1464968423
24488,2037,1464968429
24490,1319,1464968431
24493,1204,1464968434
24498,155,1464968439
24507,431,1464968448
24530,1522,1464970199
24535,803,1464970204
24545,557,1464972000
24548,1114,1464972003
24554,37,1464972009
24558,674,1464972013
24568,412,1464972023
24571,778,1464972026
24574,1819,1464972029
24575,669,1464972030
24577,1970,1464972032
24579,472,1464972034
24582,1573,1464972037
24585,305,1464972040
24595,1996,1464973799
24597,213,1464973801
24598,412,1464973802
24600,1051,1464973804
24604,1092,1464973808
24609,216,1464973813
24610,502,1464973814
24614,500,1464973818
24620,456,1464973824
24622,1354,1464973826
24623,1253,1464973827
24626,2022,1464973830
24629,843,1464973833
24638,14,1464973842
24639,1092,1464973843
24661,40,1464977401
24663,454,1464977403
24664,49,1464977404
24667,1136,1464977407
24668,859,1464977408
24679,1919,1464977419
24680,237,1464977420
24688,2100,1464977428
24689,1498,1464977429
24690,1305,1464977430
24691,199,1464977431
24704,1919,1464977444
24705,2100,1464977445
24709,1506,1464977449
24720,1200,1464979200
24738,303,1464979218
24740,283,1464979220
24741,1514,1464979221
24742,1366,1464979222
24743,1479,1464979223
24746,2034,1464979226
24751,936,1464979231
24756,834,1464979236
24757,391,1464979237
24759,1189,1464979239
24768,1019,1464979248
24770,576,1464979250
24772,311,1464979252
24786,88,1464981001
24788,1919,1464981003
24790,967,1464981005
24793,994,1464981008
24796,645,1464981011
24799,1969,1464981014
24808,1379,1464982799
24809,629,1464982800
24810,303,1464982801
24823,2022,1464982814
24826,1137,1464982817
24828,1220,1464982819
24830,708,1464982821
24832,994,1464982823
24840,1839,1464982831
24858,1231,1464984609
24872,1978,1464986401
24879,629,1464986408
24881,578,1464986410
24882,1996,1464986411
24886,1165,1464986415
24893,69,1464986422
24895,286,1464986424
24899,1066,1464986428
24910,1045,1464986439
24912,1452,1464986441
24913,967,1464986442
24919,2078,1464986448
24935,674,1464988199
24948,890,1464988212
24949,1258,1464988213
24950,126,1464988214
24961,1118,1464989999
24963,1638,1464990001
24966,286,1464990004
24968,2075,1464990006
24970,803,1464990008
24972,1793,1464990010
24976,767,1464990014
24978,1356,1464990016
24992,209,1464991804
24998,1839,1464991810
25002,257,1464991814
25003,1125,1464991815
25005,4,1464991817
25008,2047,1464991820
25023,423,1464993599
25027,557,1464993603
25031,2037,1464993607
25035,853,1464993611
25036,1324,1464993612
25039,828,1464993615
25047,380,1464993623
25055,1085,1464993631
25065,1398,1464993641
25069,126,1464993645
25087,1450,1464995413
25089,999,1464995415
25091,1254,1464995417
25094,254,1464995420
25105,178,1464995431
25106,283,1464995432
25111,1994,1464995437
25114,556,1464995440
25121,1256,1464995447
25127,49,1464995453
25129,88,1464995455
25132,1,1464995458
25136,14,1464995462
25142,1379,1464995468
25153,1287,1464995479
25163,630,1464995489
25183,1210,1464997212
25186,520,1464997215
25187,1606,1464997216
25188,1672,1464997217
25199,886,1464997228
25200,969,1464997229
25205,1935,1464997234
25209,1588,1464997238
25212,1768,1464997241
25213,1538,1464997242
25215,1885,1464997244
25216,1498,1464997245
25221,1215,1464997250
25248,97,1464999006
25250,40,1464999008
25252,483,1464999010
25254,1671,1464999012
25263,128,1464999021
25288,2050,1465000811
25317,1574,1465002604
25318,838,1465002605
25319,603,1465002606
25320,533,1465002607
25325,1120,1465002612
25326,968,1465002613
25329,283,1465002616
25330,1189,1465002617
25331,2075,1465002618
25353,1498,1465002640
25354,669,1465002641
25370,1219,1465004399
25376,1955,1465004405
25380,1165,1465004409
25381,936,1465004410
25385,1920,1465004414
25389,1349,1465004418
25393,1947,1465004422
25394,1070,1465004423
25400,1849,1465004429
25404,126,1465004433
25409,1034,1465004438
25442,560,1465006202
25444,516,1465006204
25451,1573,1465006211
25452,1428,1465006212
25459,844,1465006219
25461,1127,1465006221
25470,1162,1465006230
25475,557,1465006235
25481,1816,1465006241
25482,131,1465006242
25489,2050,1465006249
25500,240,1465007999
25504,844,1465008003
25506,743,1465008005
25510,284,1465008009
25513,1258,1465008012
25514,305,1465008013
25527,1165,1465009803
25530,1506,1465009806
25531,629,1465009807
25533,1819,1465009809
25539,1379,1465009815
25544,2083,1465009820
25553,311,1465009829
25559,759,1465009835
25591,1349,1465011610
25592,1012,1465011611
25593,674,1465011612
25595,1354,1465011614
25608,834,1465011627
25610,1244,1465011629
25611,1926,1465011630
25616,1506,1465011635
25619,685,1465011638
25620,1428,1465011639
25623,1854,1465011642
25625,1793,1465011644
25627,611,1465011646
25628,1933,1465011647
25630,1665,1465011649
25632,283,1465011651
25636,1703,1465011655
25638,1302,1465011657
25642,1896,1465011661
25643,936,1465011662
25654,708,1465011673
25668,2038,1465011687
25690,423,1465015199
25692,1482,1465015201
25705,629,1465017003
25706,709,1465017004
25715,1665,1465018801
25719,869,1465018805
25720,1816,1465018806
25736,1649,1465018822
25751,685,1465020606
25754,843,1465020609
25762,365,1465020617
25763,1324,1465020618
25767,500,1465020622
25773,2050,1465020628
25776,69,1465020631
25785,49,1465020640
25787,1972,1465020642
25803,254,1465022400
25811,1839,1465022408
25825,1506,1465022422
25828,1107,1465022425
25833,1272,1465022430
25836,90,1465022433
25847,803,1465022444
25852,1029,1465022449
25863,1883,1465024201
25865,1522,1465024203
25881,1254,1465024219
25884,2089,1465024222
25888,394,1465024226
25905,792,1465026000
25912,131,1465026007
25913,521,1465026008
25930,1879,1465026025
25931,1959,1465026026
25932,291,1465026027
25934,240,1465026029
25935,1237,1465026030
25936,1272,1465026031
25938,1127,1465026033
25943,214,1465026038
25946,1769,1465026041
25957,1999,1465026052
25960,1379,1465026055
25962,286,1465026057
25966,1847,1465026061
25967,838,1465026062
25970,4,1465026065
25976,983,1465026071
25980,1991,1465026075
25985,204,1465026080
25988,1118,1465026083
25991,1996,1465026086
25996,1525,1465026091
25997,20,1465026092
26001,1865,1465026096
26017,1311,1465027806
26025,1506,1465027814
26038,502,1465027827
26041,1556,1465027830
26044,828,1465027833
26047,1989,1465027836
26051,1318,1465027840
26055,2034,1465027844
26068,1574,1465029600
26077,1561,1465029609
26079,1947,1465029611
26085,1335,1465029617
26087,155,1465029619
26093,2089,1465029625
26104,263,1465031402
26107,709,1465031405
26129,37,1465033210
26131,1816,1465033212
26143,667,1465033224
26147,1019,1465033228
26148,336,1465033229
26163,636,1465033244
26165,464,1465033246
26166,636,1465033247
26167,1472,1465033248
26180,128,1465033261
26195,908,1465033276
26199,861,1465033280
26212,708,1465035002
26217,2095,1465035007
26225,674,1465035015
26230,560,1465035020
26231,1259,1465035021
26232,1989,1465035022
26242,951,1465035032
26243,1509,1465035033
26252,557,1465035042
26257,789,1465035047
26275,792,1465036801
26276,1454,1465036802
26291,2100,1465036817
26296,922,1465036822
26304,1522,1465036830
26307,876,1465036833
26308,1789,1465036834
26309,1084,1465036835
26313,2037,1465036839
26315,936,1465036841
26317,431,1465036843
26319,533,1465036845
26343,1911,1465038612
26354,1688,1465038623
26356,257,1465038625
26359,767,1465038628
26374,696,1465040407
26379,1761,1465040412
26384,1793,1465040417
26386,1118,1465040419
26390,602,1465040423
26395,1127,1465040428
26404,174,1465040437
26422,1849,1465040455
26424,1095,1465040457
26436,2033,1465042203
26441,994,1465042208
26443,1793,1465042210
26448,1056,1465042215
26449,333,1465042216
26456,698,1465042223
26464,701,1465042231
26471,740,1465042238
26472,254,1465042239
26482,1911,1465042249
26487,412,1465042254
26495,70,1465044001
26499,1817,1465044005
26501,250,1465044007
26507,126,1465044013
26512,1658,1465044018
26513,1506,1465044019
26514,951,1465044020
26518,1037,1465044024
26519,1687,1465044025
26520,2100,1465044026
26522,419,1465044028
26525,1638,1465044031
26526,1349,1465044032
26542,1427,1465044048
26544,1162,1465044050
26547,1451,1465044053
26551,743,1465044057
26557,250,1465044063
26560,1768,1465044066
26567,828,1465044073
26571,485,1465044077
26585,630,1465045801
26590,1114,1465045806
26593,1970,1465045809
26597,29,1465045813
26604,1178,1465045820
26608,1658,1465045824
26614,1454,1465045830
26618,438,1465045834
26622,1354,1465045838
26629,419,1465045845
26634,1848,1465045850
26635,603,1465045851
26645,1920,1465045861
26650,668,1465045866
26654,1,1465045870
26667,1254,1465047605
26671,1220,1465047609
26672,1920,1465047610
26674,792,1465047612
26696,252,1465047634
26703,199,1465047641
26707,1919,1465047645
26709,789,1465047647
26714,1427,1465047652
26719,1996,1465047657
26720,1215,1465047658
26724,214,1465047662
26730,1001,1465047668
26731,502,1465047669
26732,291,1465047670
26733,378,1465047671
26736,1665,1465047674
26738,1302,1465047676
26739,1475,1465047677
26740,9,1465047678
26743,311,1465047681
26761,1817,1465049401
26767,915,1465049407
26772,30,1465049412
26785,556,1465051200
26791,2044,1465051206
26792,969,1465051207
26793,388,1465051208
26808,1287,1465051223
26810,250,1465051225
26821,1588,1465051236
26823,2050,1465051238
26824,1153,1465051239
26825,2078,1465051240
26826,29,1465051241
26831,701,1465051246
26848,44,1465053010
26853,1189,1465053015
26859,1070,1465053021
26860,49,1465053022
26869,88,1465053031
26871,869,1465053033
26880,1844,1465053042
26883,1285,1465053045
26891,1865,1465053053
26910,2018,1465053072
26917,1561,1465053079
26918,2058,1465053080
26927,1162,1465054800
26929,1559,1465054802
26931,853,1465054804
26935,1296,1465054808
26938,20,1465054811
26942,423,1465054815
26956,1475,1465056600
26957,1848,1465056601
26962,1954,1465056606
26964,764,1465056608
26980,280,1465058407
26983,1503,1465058410
27007,1092,1465060213
27008,1854,1465060214
27013,759,1465060219
27014,853,1465060220
27025,1596,1465062001
27037,1598,1465062013
27045,2084,1465063799
27051,983,1465063805
27052,1649,1465063806
27053,44,1465063807
27064,241,1465063818
27072,985,1465063826
27085,701,1465063839
27090,1854,1465063844
27094,881,1465063848
27096,1573,1465063850
27098,394,1465063852
27099,2100,1465063853
27107,904,1465063861
27114,908,1465063868
27115,2050,1465063869
27120,155,1465063874
27127,1366,1465063881
27133,1665,1465063887
27155,1839,1465065615
27169,1709,1465065629
27170,969,1465065630
27172,560,1465065632
27173,1215,1465065633
27174,380,1465065634
27176,631,1465065636
27178,199,1465065638
27189,14,1465067403
27196,1665,1465067410
27213,14,1465067427
27222,772,1465067436
27240,1550,1465069204
27261,518,1465069225
27262,1688,1465069226
27279,230,1465069243
27283,1066,1465069247
27287,131,1465069251
27288,759,1465069252
27296,1773,1465069260
27297,368,1465069261
27300,1305,1465069264
27310,642,1465070999
27312,1189,1465071001
27325,1127,1465071014
27335,507,1465071024
27341,834,1465071030
27343,1231,1465071032
27351,923,1465072799
27352,1033,1465072800
27354,1665,1465072802
27358,1084,1465072806
27362,789,1465072810
27363,1311,1465072811
27389,1256,1465074610
27395,929,1465074616
27400,1472,1465074621
27404,515,1465074625
27413,516,1465074634
27417,1671,1465074638
27418,1189,1465074639
27421,1638,1465074642
27423,915,1465074644
27450,1324,1465074671
27452,669,1465074673
27453,155,1465074674
27454,286,1465074675
27455,1256,1465074676
27467,546,1465076401
27468,1454,1465076402
27472,1819,1465076406
27481,254,1465076415
27486,577,1465076420
27493,1349,1465076427
27502,1285,1465076436
27513,1761,1465076447
27518,621,1465076452
27541,442,1465078213
27545,30,1465078217
27550,1296,1465078222
27559,763,1465078231
27562,968,1465078234
27573,1598,1465078245
27580,2075,1465078252
27583,1475,1465078255
27603,257,1465080009
27612,1165,1465080018
27613,1865,1465080019
27626,128,1465080032
27630,876,1465080036
27642,1494,1465080048
27644,1995,1465080050
27649,1741,1465080055
27651,1128,1465080057
27655,2026,1465080061
27666,75,1465080072
27668,1034,1465080074
27669,1627,1465080075
27683,265,1465081801
27690,667,1465081808
27697,1056,1465081815
27729,1396,1465083610
27730,1127,1465083611
27735,1349,1465083616
27737,1755,1465083618
27740,2089,1465083621
27743,738,1465083624
27744,558,1465083625
27745,1066,1465083626
27746,1335,1465083627
27755,929,1465083636
27762,1012,1465083643
27765,546,1465083646
27776,1573,1465085400
27779,442,1465085403
27795,1955,1465087201
27800,288,1465087206
27801,1955,1465087207
27803,789,1465087209
27807,1959,1465087213
27813,265,1465087219
27815,843,1465087221
27820,1165,1465087226
27834,797,1465088999
27836,1494,1465089001
27844,1092,1465089009
27851,1189,1465089016
27852,194,1465089017
27853,294,1465089018
27863,1450,1465089028
27864,1574,1465089029
27866,797,1465089031
27872,1769,1465089037
27875,936,1465089040
27884,1272,1465089049
27889,311,1465089054
27894,196,1465090799
27899,1258,1465090804
27900,2037,1465090805
27903,1220,1465090808
27904,4,1465090809
27919,1285,1465090824
27922,1545,1465090827
27934,1241,1465090839
27935,708,1465090840
27939,199,1465090844
27941,967,1465090846
27945,1509,1465090850
27951,724,1465090856
27955,861,1465090860
27956,426,1465090861
27958,241,1465090863
27959,1354,1465090864
27966,897,1465090871
27967,1991,1465090872
27980,1525,1465090885
27981,1045,1465090886
27997,254,1465092603
28000,1816,1465092606
28001,1671,1465092607
28002,1789,1465092608
28003,1548,1465092609
28019,1303,1465092625
28024,126,1465092630
28025,442,1465092631
28034,502,1465092640
28035,839,1465092641
28039,1588,1465092645
28043,412,1465092649
28044,767,1465092650
28056,1107,1465092662
28061,1506,1465092667
28064,516,1465092670
28066,277,1465092672
28068,1253,1465092674
28069,1482,1465092675
28070,394,1465092676
28072,1627,1465092678
28076,2084,1465092682
28088,559,1465094400
28090,1509,1465094402
28102,1454,1465096200
28105,645,1465096203
28106,1972,1465096204
28113,1107,1465096211
28116,1241,1465096214
28117,442,1465096215
28121,30,1465096219
28122,522,1465096220
28123,1272,1465096221
28131,1559,1465096229
28137,1978,1465096235
28147,428,1465097999
28156,1573,1465098008
28157,507,1465098009
28161,554,1465098013
28167,1972,1465098019
28175,999,1465098027
28178,286,1465098030
28180,778,1465098032
28184,1114,1465098036
28188,2084,1465098040
28189,31,1465098041
28191,1038,1465098043
28201,1991,1465098053
28203,412,1465098055
28207,1538,1465098059
28208,629,1465098060
28211,797,1465098063
28217,630,1465098069
28218,1868,1465098070
28232,428,1465099805
28237,1034,1465099810
28249,1204,1465099822
28251,131,1465099824
28263,560,1465101600
28264,876,1465101601
28265,1494,1465101602
28269,1920,1465101606
28270,1769,1465101607
28282,148,1465101619
28289,1506,1465101626
28291,119,1465101628
28293,1215,1465101630
28299,288,1465101636
28301,1626,1465101638
28302,2089,1465101639
28303,1969,1465101640
28315,1379,1465101652
28328,1819,1465103403
28335,1908,1465103410
28337,2050,1465103412
28339,1092,1465103414
28340,556,1465103415
28343,1349,1465103418
28356,709,1465103431
28358,1606,1465103433
28366,257,1465103441
28367,540,1465103442
28379,1200,1465103454
28383,254,1465103458
28384,286,1465103459
28392,1606,1465103467
28393,1253,1465103468
28399,1276,1465103474
28401,1125,1465103476
28417,2089,1465105199
28422,1658,1465105204
28423,391,1465105205
28425,1494,1465105207
28428,2028,1465105210
28429,88,1465105211
28432,2075,1465105214
28437,1514,1465105219
28440,391,1465105222
28448,401,1465105230
28453,1313,1465105235
28456,1883,1465105238
28461,1548,1465105243
28463,1120,1465105245
28465,1258,1465105247
28468,1051,1465105250
28482,394,1465107000
28490,419,1465107008
28491,288,1465107009
28494,388,1465107012
28500,621,1465107018
28504,1118,1465107022
28509,908,1465107027
28515,1649,1465107033
28518,1200,1465107036
28520,69,1465107038
28543,241,1465107061
28544,449,1465107062
28545,1879,1465107063
28548,196,1465107066
28555,1110,1465108800
28556,1025,1465108801
28558,983,1465108803
28559,1383,1465108804
28570,1056,1465108815
28571,2095,1465108816
28576,1935,1465108821
28578,254,1465108823
28580,1035,1465108825
28583,1882,1465108828
28587,2095,1465108832
28593,616,1465108838
28604,1318,1465108849
28606,667,1465108851
28607,661,1465108852
28608,1475,1465108853
28616,861,1465108861
28617,37,1465108862
28619,1503,1465108864
28622,735,1465108867
28624,681,1465108869
28627,762,1465108872
28629,277,1465108874
28633,1773,1465108878
28635,1883,1465108880
28637,2050,1465108882
28640,288,1465108885
28643,1573,1465108888
28656,199,1465110603
28658,738,1465110605
28661,2033,1465110608
28662,719,1465110609
28665,1372,1465110612
28666,423,1465110613
28678,1868,1465110625
28687,1237,1465110634
28690,1673,1465110637
28696,131,1465110643
28700,1865,1465110647
28708,333,1465110655
28727,1125,1465110674
28729,969,1465110676
28730,1118,1465110677
28731,104,1465110678
28732,789,1465110679
28733,1599,1465110680
28734,1941,1465110681
28737,216,1465110684
28739,4,1465110686
28741,1107,1465110688
28754,1941,1465112403
28757,1989,1465112406
28758,1454,1465112407
28763,1626,1465112412
28766,1287,1465112415
28770,1573,1465112419
28773,1305,1465112422
28778,2037,1465112427
28784,1302,1465112433
28790,1687,1465112439
28794,1965,1465112443
28797,560,1465112446
28803,1461,1465112452
28804,131,1465112453
28807,1506,1465112456
28819,311,1465112468
