user_id,teamchat_session_id,date
1026,24121,1464954030
861,6925,1464954032
1034,6794,1464954055
1379,18939,1464954069
1929,6800,1464957608
996,6984,1464957609
329,6914,1464957615
417,6789,1464957626
1693,22935,1464957653
1773,6859,1464957655
1034,6794,1464957664
546,6817,1464963006
391,6809,1464963018
1318,6910,1464963044
673,24372,1464964799
381,6911,1464964811
1035,6790,1464966604
1475,6922,1464966620
1085,6910,1464966633
1128,6792,1464968419
694,6821,1464968427
1658,6782,1464968435
199,6818,1464968442
1300,7008,1464968443
1573,6777,1464970201
1272,6777,1464970208
648,6781,1464972002
262,7022,1464973800
209,6784,1464973807
1137,18142,1464973831
1254,6819,1464973846
556,6809,1464977418
621,6914,1464977421
1324,6821,1464977439
1498,6795,1464979233
1688,7024,1464979251
936,6949,1464980999
194,6785,1464981016
578,7058,1464982812
2075,6854,1464986402
563,6789,1464986406
507,6813,1464986432
430,24967,1464990005
1070,6911,1464990011
2026,7104,1464991819
1427,18939,1464993604
1865,6795,1464993616
915,7104,1464993624
861,6925,1464993633
1166,6790,1464993637
365,6819,1464995406
1066,7028,1464995423
1959,6820,1464995433
250,7028,1464995435
1210,23919,1464995460
1975,6949,1464995480
986,6889,1464995481
630,6785,1464997213
712,6850,1464997223
1296,7443,1464997224
822,22935,1464997233
908,23919,1464997236
558,7007,1464997256
1127,7008,1464997260
2100,6791,1464999003
1114,6866,1464999017
876,6920,1465000804
1362,6984,1465000805
1254,6819,1465000808
996,6984,1465000813
969,7726,1465000814
1313,23919,1465002638
674,6778,1465004401
104,6795,1465004408
1503,6792,1465004416
423,6925,1465004441
1035,6790,1465004459
589,6889,1465006240
738,6789,1465006250
380,6792,1465008004
378,6914,1465008010
1246,6854,1465009817
621,6914,1465009824
1118,6850,1465009834
1556,6922,1465009839
1204,6776,1465011605
1265,6784,1465011613
2084,22551,1465011643
1997,6875,1465011665
1788,6925,1465011667
2033,6791,1465011688
853,7212,1465018804
1538,6854,1465018814
1276,6914,1465020604
1995,6925,1465020614
1472,19390,1465020621
1675,6787,1465020626
417,6789,1465020632
49,7443,1465020636
1559,6912,1465022412
1754,6810,1465022416
636,17406,1465022420
1153,7212,1465022424
110,6854,1465022443
447,6868,1465024202
789,6796,1465024208
431,6810,1465024218
2095,6889,1465024220
1996,6858,1465026001
759,6857,1465026004
2058,7505,1465026035
44,6853,1465026045
1287,6790,1465026050
674,6778,1465026051
1303,6777,1465026088
1318,6910,1465027801
1411,6854,1465027808
859,16274,1465029615
280,6956,1465031399
876,6920,1465031403
1849,6911,1465033204
1427,18939,1465033208
923,7432,1465033215
804,6819,1465033219
906,18939,1465033222
772,6797,1465033223
1955,6866,1465033226
886,6910,1465033227
1092,8903,1465033233
70,23415,1465033234
1919,6888,1465033235
923,7432,1465035006
1792,6792,1465035017
719,6792,1465035026
178,6949,1465035037
505,7212,1465035040
1305,6925,1465035041
1450,6794,1465036810
914,6789,1465036831
1087,6797,1465036846
521,6809,1465036852
950,6914,1465040403
380,6792,1465040408
229,6792,1465040420
1396,6815,1465040421
148,6974,1465040435
2006,6974,1465040441
2095,6889,1465040445
522,18142,1465040447
1416,26437,1465042204
1991,6850,1465042205
2050,6794,1465042220
558,7007,1465042224
1494,6859,1465042225
230,6853,1465042227
336,9079,1465044016
30,7008,1465044017
1665,6811,1465044029
1693,22935,1465044034
257,6792,1465044040
2075,6854,1465044042
1487,26541,1465044047
1933,21555,1465044067
1978,7212,1465045802
1658,6782,1465045817
288,6868,1465045829
497,7038,1465045837
843,6809,1465045853
1265,6784,1465045856
985,6925,1465045867
1034,6794,1465047614
1984,6795,1465047617
237,7104,1465047620
1509,6889,1465047631
199,6818,1465047655
1045,7058,1465047680
1451,6817,1465049405
669,6984,1465051214
252,6810,1465051215
1955,6866,1465051217
1995,6925,1465051235
1237,6819,1465051243
859,16274,1465051244
1566,16938,1465053019
500,6922,1465053030
1025,6920,1465053032
1276,6914,1465053041
1819,6838,1465053062
2011,6875,1465053069
923,7432,1465053073
1189,7280,1465053076
1219,6854,1465054817
1375,7022,1465058400
1008,7280,1465058404
1087,6797,1465058413
2064,7280,1465060200
546,6817,1465060217
853,7212,1465062003
438,6790,1465063804
516,6784,1465063812
801,6857,1465063830
265,6819,1465063834
1793,7058,1465063840
2034,6781,1465063877
1349,6792,1465065599
986,6889,1465065614
515,6821,1465065627
1688,7024,1465067402
681,7038,1465067405
1225,6850,1465067412
1789,6819,1465069212
224,27253,1465069217
1903,27257,1465069221
764,6785,1465069223
147,7726,1465069228
645,11208,1465069249
69,6853,1465069255
1126,6888,1465069263
1429,6776,1465071006
29,6813,1465071007
464,6888,1465071008
1941,6866,1465071019
759,6857,1465071026
1482,6787,1465071027
987,6925,1465072803
772,6797,1465072809
1598,6859,1465072815
667,6783,1465074603
380,6792,1465074647
2033,6791,1465074653
518,6782,1465074668
822,22935,1465076403
1709,6866,1465076419
333,6811,1465076426
284,16938,1465076429
894,7726,1465078200
1475,6922,1465078206
1665,6811,1465078214
1545,6984,1465078227
126,6888,1465078246
2089,6889,1465080002
1637,6796,1465080012
31,6783,1465080028
63,6784,1465080031
834,6819,1465080040
1302,7022,1465080067
437,6776,1465080071
804,6819,1465081799
1488,6951,1465081809
1741,6799,1465081811
986,6889,1465081824
631,6789,1465083600
254,7024,1465083602
621,6914,1465083632
708,6783,1465083633
2064,7280,1465083639
985,6925,1465083642
1037,6951,1465083644
702,6817,1465087211
1220,6859,1465089003
428,6886,1465089025
1773,6859,1465089042
250,7028,1465090807
1792,6792,1465090813
767,6791,1465090825
1256,6785,1465090835
667,6783,1465090853
738,6789,1465090857
1768,6891,1465090868
540,6783,1465090874
1179,22935,1465090881
1556,6922,1465092614
1311,6797,1465092618
1596,6791,1465092632
859,16274,1465092643
419,6858,1465092664
1253,7058,1465092668
993,19390,1465092669
1085,6910,1465096226
1995,6925,1465096232
1972,6789,1465096233
1035,6790,1465098010
1276,6914,1465098023
1882,6925,1465098024
661,7432,1465098025
131,6974,1465098026
259,9529,1465098038
1703,7035,1465099830
1984,6795,1465101613
14,6782,1465101624
681,7038,1465101625
1954,6819,1465101654
1051,6859,1465103405
1311,6797,1465103420
1509,6889,1465103424
1366,6810,1465103430
1378,6956,1465103436
616,15383,1465103439
1110,6973,1465103451
838,6889,1465103473
591,17406,1465105200
1874,6853,1465105208
1195,6974,1465105225
968,6911,1465105229
2034,6781,1465105236
1535,6795,1465105237
533,6791,1465105242
2065,6951,1465105244
2022,6783,1465105248
485,6951,1465107003
1318,6910,1465107011
789,6796,1465107045
63,6784,1465107058
2067,6784,1465108811
853,7212,1465108819
1996,6858,1465108837
1324,6821,1465110600
1068,6779,1465110630
812,6859,1465110635
1192,7212,1465110663
1129,6903,1465110668
914,6789,1465110672
1380,6778,1465112416
1295,7024,1465112440
1789,6819,1465112484
110,6854,1465114204
1908,6949,1465114215
1059,6811,1465114220
1285,7007,1465114233
982,7443,1465114234
645,11208,1465114238
701,6792,1465114243
2028,6888,1465114247
209,6784,1465116001
1672,6784,1465116015
320,27253,1465116037
476,6863,1465116041
1965,8474,1465116048
419,6858,1465116055
1596,6791,1465117828
1296,7443,1465119632
137,8205,1465121413
518,6782,1465123206
277,6838,1465123211
1817,7058,1465125010
319,6857,1465125018
621,6914,1465125020
1162,6974,1465125037
44,6853,1465125050
1074,6838,1465125056
1929,6800,1465125060
743,6922,1465126801
764,6785,1465126825
771,6857,1465126827
1693,22935,1465126850
1556,6922,1465128602
305,6943,1465128610
694,6821,1465128619
1,7024,1465128636
425,7443,1465128637
1768,6891,1465128641
629,7024,1465128643
917,6863,1465128646
1451,6817,1465130432
146,6850,1465130435
1703,7035,1465132199
286,6886,1465132233
2047,6889,1465132243
881,6974,1465132269
1935,6799,1465132276
994,15383,1465132282
740,6778,1465132294
350,6777,1465133999
14,6782,1465134006
1573,6777,1465134016
2095,6889,1465135801
1970,6777,1465137606
1839,6780,1465137630
1136,6859,1465137635
2030,6821,1465137643
951,6903,1465137653
40,6809,1465137654
1127,7008,1465137663
2075,6854,1465137667
1561,6796,1465137674
853,7212,1465137688
2004,6925,1465137693
368,6792,1465137696
683,6889,1465139401
2067,6784,1465139438
1225,6850,1465141200
283,6853,1465141207
412,6778,1465143002
1536,7505,1465146656
1472,19390,1465146690
199,6818,1465148415
1204,6776,1465148450
1705,7038,1465148451
1879,6797,1465148454
1095,6792,1465148480
237,7104,1465148481
128,6810,1465148483
1069,6857,1465150202
708,6783,1465150219
669,6984,1465150234
1396,6815,1465152000
430,24967,1465152008
125,6973,1465152009
1068,6779,1465152011
260,7270,1465152016
702,6817,1465152022
753,7726,1465152025
428,6886,1465152030
1408,6791,1465152040
1848,6949,1465153805
1256,6785,1465155601
977,9671,1465155603
1673,6818,1465155617
1538,6854,1465155625
88,6821,1465155627
629,7024,1465155634
764,6785,1465155648
534,30251,1465155652
501,6795,1465155658
1955,6866,1465157429
454,6791,1465159213
2041,6922,1465159219
40,6809,1465159238
230,6853,1465159239
2018,6820,1465159241
897,7280,1465159253
1311,6797,1465159284
241,7022,1465161016
1996,6858,1465161020
993,19390,1465161023
1559,6912,1465162816
447,6868,1465162832
2008,19390,1465162875
1452,6891,1465162878
14,6782,1465162880
674,6778,1465164608
639,6815,1465164618
1192,7212,1465164621
1137,18142,1465166431
1693,22935,1465166438
1189,7280,1465171805
283,6853,1465171811
394,6875,1465171816
489,7022,1465171818
730,6891,1465171825
162,8205,1465171827
1318,6910,1465173603
1070,6911,1465173606
1068,6779,1465175425
603,17406,1465175433
1128,6792,1465175466
1498,6795,1465175486
492,16274,1465175490
1839,6780,1465177202
1761,8903,1465177205
771,6857,1465177222
485,6951,1465177223
969,7726,1465179006
906,18939,1465179008
305,6943,1465180805
1625,24967,1465180806
1984,6795,1465180808
1014,6853,1465180811
712,6850,1465182612
254,7024,1465182613
2075,6854,1465182625
1107,6796,1465182647
450,6795,1465184412
373,6796,1465184419
804,6819,1465184428
198,7038,1465186199
2041,6922,1465186202
1497,6956,1465186227
540,6783,1465186230
1707,6858,1465188003
1287,6790,1465188018
442,7035,1465188021
917,6863,1465188041
1058,24372,1465188060
1095,6792,1465188075
1130,9529,1465188093
1879,6797,1465189832
108,6809,1465189834
929,6797,1465189835
977,9671,1465189845
1272,6777,1465189848
240,6783,1465189872
668,6781,1465189877
963,6850,1465189889
1907,6813,1465189893
1914,6819,1465191611
1941,6866,1465191616
2033,6791,1465191643
1854,12209,1465193402
162,8205,1465193409
812,6859,1465193413
1989,6782,1465193416
1116,7008,1465193425
1087,6797,1465193441
563,6789,1465193465
401,6790,1465193476
1566,16938,1465195200
1894,27253,1465195217
2065,6951,1465195221
1276,6914,1465197020
1740,7038,1465197023
2035,22551,1465200614
577,7270,1465202411
1192,7212,1465202417
645,11208,1465204204
283,6853,1465204213
2028,6888,1465204221
368,6792,1465204243
1937,7022,1465204256
30,7008,1465204263
513,6785,1465206011
673,24372,1465206013
71,6863,1465206027
1538,6854,1465206051
1707,6858,1465206052
505,7212,1465206055
29,6813,1465206076
2021,6920,1465209607
1313,23919,1465209609
135,12209,1465209613
1994,6858,1465209626
2021,6920,1465209646
222,6778,1465209650
407,6777,1465209674
368,6792,1465211401
229,6792,1465211413
1120,6903,1465213219
1687,6820,1465213221
104,6795,1465213234
1548,6776,1465213239
803,6911,1465215015
708,6783,1465215017
125,6973,1465215034
284,16938,1465215052
2066,6799,1465216800
1703,7035,1465216804
1056,6780,1465216839
69,6853,1465216845
286,6886,1465216855
627,6857,1465216867
1237,6819,1465216869
894,7726,1465216891
853,7212,1465216900
521,6809,1465218608
1396,6815,1465218618
733,6850,1465218627
1503,6792,1465218636
259,9529,1465218642
1335,6866,1465218651
1370,7212,1465218652
1932,22551,1465218664
2026,7104,1465218669
1259,6853,1465218676
1375,7022,1465218694
196,6789,1465218698
1583,18939,1465220407
1488,6951,1465220408
97,6911,1465220415
556,6809,1465220441
798,7058,1465220459
708,6783,1465220467
963,6850,1465220477
333,6811,1465222209
1026,24121,1465222229
1672,6784,1465222236
696,6943,1465222257
1244,6821,1465222278
1671,6858,1465224000
29,6813,1465224014
1069,6857,1465224028
554,6820,1465225800
458,6781,1465227608
922,7212,1465227612
1220,6859,1465227614
1741,6799,1465227615
1538,6854,1465227618
391,6809,1465227634
70,23415,1465227641
1001,6949,1465227678
1705,7038,1465231204
639,6815,1465231210
1256,6785,1465231217
516,6784,1465231220
1166,6790,1465231272
458,6781,1465231289
1574,6850,1465233001
1090,6783,1465233013
776,6795,1465233022
476,6863,1465233035
1907,6813,1465233040
1565,33007,1465233041
1107,6796,1465233045
1627,6784,1465233055
500,6922,1465234814
1659,6810,1465234818
1380,6778,1465234819
1215,12209,1465234849
1514,7212,1465234851
1188,7270,1465236603
265,6819,1465236632
1,7024,1465236636
1479,6794,1465236640
1617,7024,1465238403
419,6858,1465240199
333,6811,1465240215
2022,6783,1465241999
1272,6777,1465242012
971,6858,1465242014
2050,6794,1465242041
1313,23919,1465242052
513,6785,1465242061
147,7726,1465242073
1472,19390,1465243806
1598,6859,1465243811
489,7022,1465245606
1165,6914,1465247400
329,6914,1465247407
2083,6783,1465247408
1561,6796,1465247414
743,6922,1465247430
502,6799,1465249200
1608,6850,1465249240
897,7280,1465251001
804,6819,1465251002
616,15383,1465251021
2098,7443,1465251033
1997,6875,1465251058
1375,7022,1465251076
1550,6910,1465251097
2089,6889,1465251099
2021,6920,1465252809
1955,6866,1465252814
639,6815,1465252831
955,7104,1465252832
886,6910,1465256412
615,6777,1465256419
1096,6820,1465258203
1947,6799,1465260022
1256,6785,1465260026
1989,6782,1465261800
1010,6820,1465261817
512,6792,1465261826
1303,6777,1465261832
881,6974,1465261833
1114,6866,1465261858
906,18939,1465261862
772,6797,1465261865
679,6790,1465261866
448,21586,1465263626
615,6777,1465263631
391,6809,1465263632
2093,6922,1465263638
792,6779,1465263640
2016,15383,1465265417
505,7212,1465265431
1254,6819,1465265462
1033,6818,1465265480
709,6821,1465265499
789,6796,1465265507
250,7028,1465267201
1606,6780,1465267209
1882,6925,1465267237
1658,6782,1465267260
175,23415,1465267286
1336,7035,1465267293
1302,7022,1465269001
305,6943,1465269014
1556,6922,1465269027
1311,6797,1465269032
1427,18939,1465270804
507,6813,1465270808
1932,22551,1465270809
1792,6792,1465270826
110,6854,1465270863
1583,18939,1465270865
1789,6819,1465270881
1844,6956,1465272606
556,6809,1465274406
1503,6792,1465274415
401,6790,1465274422
679,6790,1465274437
1932,22551,1465274467
951,6903,1465276204
147,7726,1465276215
1609,6889,1465276218
1120,6903,1465276262
108,6809,1465276265
1525,7028,1465276288
1919,6888,1465276298
907,15383,1465276300
1268,6791,1465276301
1472,19390,1465277999
1059,6811,1465279802
461,6787,1465279804
2004,6925,1465279805
97,6911,1465279829
1959,6820,1465279857
656,6783,1465279867
1037,6951,1465279876
319,6857,1465281601
1758,6782,1465281603
733,6850,1465281610
428,6886,1465281626
69,6853,1465281627
1378,6956,1465283408
1127,7008,1465283412
1753,6791,1465283418
1300,7008,1465285216
166,7038,1465285226
1800,6785,1465285249
673,24372,1465285255
1859,34844,1465285285
1954,6819,1465287007
296,17406,1465287010
753,7726,1465287020
1316,12209,1465287036
31,6783,1465287039
489,7022,1465287046
1955,6866,1465287050
450,6795,1465287052
1116,7008,1465287055
240,6783,1465288800
472,21555,1465288807
894,7726,1465290599
216,6790,1465290607
1020,34969,1465290613
1509,6889,1465290624
333,6811,1465290639
1574,6850,1465290669
250,7028,1465290673
1137,18142,1465296015
1588,6776,1465296024
1450,6794,1465296030
1065,24372,1465296031
629,7024,1465296033
1908,6949,1465296060
1618,6821,1465296065
822,22935,1465297812
611,6809,1465297820
1950,6850,1465299605
1690,34844,1465299610
350,6777,1465299622
861,6925,1465299634
204,6789,1465299640
252,6810,1465299647
1319,6818,1465299670
1741,6799,1465299671
767,6791,1465301401
37,7104,1465301410
1599,6782,1465301412
1078,6795,1465301416
1048,6792,1465301417
263,6925,1465301427
1237,6819,1465301450
1859,34844,1465303220
798,7058,1465303222
1316,12209,1465303259
29,6813,1465303266
1195,6974,1465303269
1416,26437,1465303273
1882,6925,1465304999
744,6889,1465305006
639,6815,1465305008
49,7443,1465305015
1056,6780,1465305019
2021,6920,1465305035
1068,6779,1465306805
122,6914,1465308626
1819,6838,1465308632
425,7443,1465308651
683,6889,1465308663
1969,9671,1465308666
1536,7505,1465308671
1561,6796,1465308686
1283,9671,1465310407
1427,18939,1465310421
208,6858,1465310428
394,6875,1465310445
1096,6820,1465312205
597,6925,1465312215
329,6914,1465312235
859,16274,1465312243
1672,6784,1465312251
843,6809,1465315800
1085,6910,1465315820
709,6821,1465315832
1559,6912,1465315861
985,6925,1465315875
1356,6783,1465317601
1417,21555,1465317603
1035,6790,1465319408
2026,7104,1465321202
2084,22551,1465321244
216,6790,1465321256
904,7505,1465321264
426,6797,1465323009
1008,7280,1465323026
698,6781,1465323031
1497,6956,1465323035
1092,8903,1465323041
1950,6850,1465324842
1521,6794,1465324848
147,7726,1465324870
2100,6791,1465324872
1438,21555,1465324883
1847,6779,1465324885
2035,22551,1465326602
1769,7024,1465326630
1383,6777,1465326647
378,6914,1465326655
1682,8903,1465328409
9,6776,1465328413
286,6886,1465328444
1659,6810,1465330200
1965,8474,1465330218
1932,22551,1465330231
1259,6853,1465330238
1522,6974,1465332028
1349,6792,1465332038
712,6850,1465332042
556,6809,1465332044
1058,24372,1465332061
1,7024,1465332070
513,6785,1465335601
1005,6791,1465335611
772,6797,1465335630
533,6791,1465335643
639,6815,1465337404
1941,6866,1465337427
1705,7038,1465339199
1965,8474,1465339225
521,6809,1465339229
1126,6888,1465339236
1588,6776,1465339246
341,6780,1465339247
1954,6819,1465339249
1509,6889,1465339273
1442,12209,1465341002
1606,6780,1465341011
629,7024,1465341013
922,7212,1465341027
1219,6854,1465341041
1682,8903,1465341051
1287,6790,1465341078
476,6863,1465341082
2006,6974,1465342800
1179,22935,1465342837
1854,12209,1465344599
1074,6838,1465344646
280,6956,1465344662
298,26541,1465344669
1248,7058,1465346404
1773,6859,1465350035
373,6796,1465350036
1283,9671,1465351807
844,7443,1465351812
1461,6783,1465353599
1492,37228,1465353603
431,6810,1465353611
454,6791,1465353619
1869,27257,1465355400
1959,6820,1465355420
452,6891,1465355421
534,30251,1465355458
708,6783,1465355466
1047,6946,1465355472
505,7212,1465355476
696,6943,1465357203
1919,6888,1465357204
673,24372,1465357226
591,17406,1465357254
955,7104,1465357271
380,6792,1465357278
352,6863,1465359002
1130,9529,1465359014
1271,37480,1465359027
250,7028,1465359028
863,6811,1465359095
1868,6888,1465360835
251,16938,1465360847
1200,6777,1465362644
1561,6796,1465362658
492,16274,1465362659
803,6911,1465364403
859,16274,1465364404
1078,6795,1465364408
146,6850,1465366205
1865,6795,1465366221
1005,6791,1465368033
119,14146,1465369833
1873,6850,1465369841
1051,6859,1465369873
333,6811,1465369879
1212,7726,1465369881
1472,19390,1465369891
554,6820,1465369895
764,6785,1465378811
1999,6866,1465380602
803,6911,1465380607
1978,7212,1465382411
71,6863,1465382417
1179,22935,1465382418
738,6789,1465382427
448,21586,1465382439
512,6792,1465382453
685,7280,1465382459
744,6889,1465382481
502,6799,1465384207
1950,6850,1465384212
485,6951,1465384264
661,7432,1465384280
1869,27257,1465384282
1608,6850,1465385999
240,6783,1465386030
208,6858,1465386049
1152,6922,1465386065
1937,7022,1465386067
104,6795,1465386077
1356,6783,1465386080
294,6783,1465387806
1429,6776,1465387807
694,6821,1465387811
1416,26437,1465387814
62,6792,1465387850
461,6787,1465387857
838,6889,1465387870
1136,6859,1465387872
402,15383,1465389614
237,7104,1465389631
1990,23415,1465393219
1975,6949,1465393235
740,6778,1465393239
1994,6858,1465393250
9,6776,1465393266
1839,6780,1465393276
861,6925,1465395003
1800,6785,1465396802
683,6889,1465396803
1784,6949,1465396805
844,7443,1465396828
1215,12209,1465396832
286,6886,1465398606
763,6794,1465398608
792,6779,1465400425
1059,6811,1465400427
834,6819,1465400429
521,6809,1465400437
2070,16938,1465400441
464,6888,1465400444
1068,6779,1465402204
1396,6815,1465402216
629,7024,1465402221
1253,7058,1465402222
1427,18939,1465402224
1219,6854,1465402232
515,6821,1465402234
876,6920,1465402238
1092,8903,1465402241
738,6789,1465402242
1955,6866,1465402245
482,6787,1465402248
1919,6888,1465402250
986,6889,1465403999
558,7007,1465404005
1303,6777,1465404007
1981,19390,1465404009
915,7104,1465404028
554,6820,1465404033
1718,6914,1465404034
2050,6794,1465404035
2023,6850,1465405823
1920,6956,1465405830
1302,7022,1465405831
226,6811,1465407616
128,6810,1465407619
497,7038,1465407629
500,6922,1465407638
296,17406,1465407644
812,6859,1465407653
2093,6922,1465407672
1687,6820,1465407673
1604,7058,1465407695
287,37228,1465409406
378,6914,1465409424
1503,6792,1465411211
814,14146,1465411216
1559,6912,1465411243
656,6783,1465416599
1604,7058,1465416612
1508,6912,1465416619
319,6857,1465418411
2075,6854,1465418438
1617,7024,1465418442
166,7038,1465418447
1137,18142,1465418486
1318,6910,1465420217
1506,6780,1465420222
1586,27253,1465422010
1408,6791,1465422013
1755,6799,1465422015
615,6777,1465422058
993,19390,1465422068
229,6792,1465422075
1992,39568,1465422091
333,6811,1465422112
1073,6811,1465423800
1429,6776,1465423809
207,24372,1465423865
1311,6797,1465423882
119,14146,1465423883
1087,6797,1465423885
1429,6776,1465427423
361,6886,1465427425
1991,6850,1465427434
853,7212,1465427448
458,6781,1465429211
1903,27257,1465431031
986,6889,1465432803
29,6813,1465432807
712,6850,1465432808
309,18939,1465432845
660,39568,1465432854
1626,6778,1465432875
789,6796,1465432878
262,7022,1465432896
642,6920,1465432898
1548,6776,1465432901
1983,6794,1465432903
1189,7280,1465434604
886,6910,1465436422
303,6813,1465436426
365,6819,1465436430
2030,6821,1465436436
1941,6866,1465436466
820,22785,1465436469
1907,6813,1465438200
589,6889,1465438204
62,6792,1465440026
996,6984,1465440028
923,7432,1465440037
1969,9671,1465440040
194,6785,1465441803
1427,18939,1465441805
1438,21555,1465441806
645,11208,1465441813
224,27253,1465441823
776,6795,1465441824
1164,12209,1465441843
1659,6810,1465441855
975,6974,1465441859
656,6783,1465441862
88,6821,1465441877
1494,6859,1465443601
71,6863,1465443602
1526,22551,1465443613
683,6889,1465443625
260,7270,1465445402
603,17406,1465445409
128,6810,1465445437
1169,6818,1465447207
648,6781,1465447215
656,6783,1465447221
1400,7028,1465447227
1035,6790,1465447241
1047,6946,1465447247
994,15383,1465447263
1125,6792,1465449026
1398,6780,1465449051
534,30251,1465449053
1354,6789,1465449057
189,6920,1465449064
1545,6984,1465450832
1478,18939,1465450840
577,7270,1465452602
1525,7028,1465452606
445,22935,1465452608
900,40690,1465454400
1497,6956,1465454407
1472,19390,1465454410
80,6791,1465454432
37,7104,1465454448
155,7008,1465454450
1029,7024,1465454453
544,6800,1465454466
1010,6820,1465456205
388,6795,1465456213
1920,6956,1465458002
1092,8903,1465458012
148,6974,1465458016
778,6780,1465458018
814,14146,1465458032
1740,7038,1465459832
1671,6858,1465459835
762,7505,1465459843
1515,6776,1465461632
1638,7347,1465461642
102,18939,1465461645
2014,8474,1465461655
286,6886,1465461669
1189,7280,1465461670
1548,6776,1465461671
522,18142,1465463402
798,7058,1465463405
708,6783,1465463444
204,6789,1465463445
472,21555,1465465199
1451,6817,1465465205
214,6779,1465465209
1412,6820,1465465213
1625,24967,1465465222
368,6792,1465465234
1248,7058,1465465238
1212,7726,1465465242
1220,6859,1465465253
373,6796,1465467039
2058,7505,1465468799
1296,7443,1465468804
1682,8903,1465468812
1068,6779,1465468849
1157,7028,1465468882
814,14146,1465468890
449,6778,1465468893
29,6813,1465468894
1124,6779,1465468899
2011,6875,1465468905
843,6809,1465468912
438,6790,1465470612
1873,6850,1465470619
1488,6951,1465472401
1883,6779,1465472413
694,6821,1465472417
146,6850,1465472432
724,6956,1465472437
459,6778,1465472438
341,6780,1465472447
294,6783,1465472473
1854,12209,1465476000
914,6789,1465476001
1168,23204,1465476011
1933,21555,1465476012
1324,6821,1465476014
194,6785,1465476018
1385,7008,1465476037
2028,6888,1465476042
426,6797,1465476054
839,6792,1465476069
986,6889,1465476088
770,18142,1465477801
1128,6792,1465477815
2084,22551,1465479628
131,6974,1465479651
2064,7280,1465479665
2016,15383,1465481412
345,6914,1465481423
606,8474,1465481436
1593,6974,1465485013
993,19390,1465485026
1506,6780,1465485035
904,7505,1465485062
792,6779,1465485082
388,6795,1465486812
1237,6819,1465488618
1241,6785,1465488625
751,6809,1465488630
80,6791,1465488660
1110,6973,1465488680
1638,7347,1465488690
533,6791,1465490400
146,6850,1465490401
615,6777,1465490402
298,26541,1465490430
1503,6792,1465490446
834,6819,1465490450
2041,6922,1465490461
1659,6810,1465490467
136,6795,1465490482
1429,6776,1465492205
1085,6910,1465492241
240,6783,1465492255
994,15383,1465492262
639,6815,1465492273
63,6784,1465492279
822,22935,1465492280
1319,6818,1465495799
869,6809,1465495805
648,6781,1465495818
776,6795,1465495821
125,6973,1465495825
908,23919,1465495833
1114,6866,1465495844
454,6791,1465497624
1911,6778,1465497626
348,27257,1465497633
2065,6951,1465497637
1032,6779,1465497664
668,6781,1465497668
2033,6791,1465497669
461,6787,1465499406
1587,6780,1465499414
1800,6785,1465499421
1047,6946,1465499430
417,6789,1465499440
1865,6795,1465499448
2021,6920,1465499449
1164,12209,1465501231
1627,6784,1465501233
702,6817,1465501267
1153,7212,1465501315
401,6790,1465501321
1400,7028,1465503002
1056,6780,1465503005
1372,6866,1465503006
102,18939,1465504815
1508,6912,1465504817
759,6857,1465504834
603,17406,1465506599
545,6838,1465506600
1515,6776,1465506611
733,6850,1465506664
230,6853,1465508432
589,6889,1465508433
476,6863,1465508447
431,6810,1465508460
738,6789,1465510215
1671,6858,1465510241
1484,6790,1465510246
1509,6889,1465510249
341,6780,1465510250
1428,6984,1465511999
226,6811,1465512001
1687,6820,1465513802
1844,6956,1465513821
1561,6796,1465513840
1816,6946,1465513842
554,6820,1465513863
719,6792,1465513878
1608,6850,1465513883
1295,7024,1465513890
1929,6800,1465513894
631,6789,1465513900
2037,6821,1465515616
70,23415,1465515619
1344,40690,1465515625
951,6903,1465515637
428,6886,1465515652
438,6790,1465515661
1034,6794,1465515669
1596,6791,1465517445
1618,6821,1465517465
1118,6850,1465521015
1134,6815,1465521017
630,6785,1465521021
1854,12209,1465521040
513,6785,1465521049
894,7726,1465521054
1659,6810,1465522814
1370,7212,1465522839
1084,6778,1465522844
1035,6790,1465522855
2014,8474,1465522882
767,6791,1465524627
2066,6799,1465524635
1107,6796,1465524643
546,6817,1465526402
556,6809,1465526408
1873,6850,1465526409
1240,11208,1465526441
2035,22551,1465526447
483,6779,1465526460
2067,6784,1465526480
712,6850,1465528241
352,6863,1465528245
110,6854,1465528267
1087,6797,1465530001
1127,7008,1465530007
1188,7270,1465530023
1136,6859,1465530034
1362,6984,1465530043
1879,6797,1465530053
1454,6776,1465530060
122,6914,1465530094
1989,6782,1465530105
1672,6784,1465531809
648,6781,1465531833
1482,6787,1465533601
1008,7280,1465533607
1253,7058,1465533620
1383,6777,1465533621
1545,6984,1465535407
1070,6911,1465535420
262,7022,1465535434
485,6951,1465535460
751,6809,1465537210
1162,6974,1465537211
2058,7505,1465537223
103,6868,1465537233
1896,6974,1465537236
999,6780,1465537264
1554,6780,1465537286
616,15383,1465537289
1168,23204,1465539011
1789,6819,1465539018
1385,7008,1465539019
104,6795,1465539050
985,6925,1465539070
1120,6903,1465540803
1318,6910,1465540810
1078,6795,1465542631
1398,6780,1465544403
1452,6891,1465544424
1617,7024,1465544429
1688,7024,1465544438
576,6922,1465544446
368,6792,1465544500
1488,6951,1465546199
1970,6777,1465546200
513,6785,1465546213
1272,6777,1465546223
681,7038,1465546224
